poetID,value,value,sourceNpv,sourceNpv,ccy,maturityDate,ttm,maID,gpName,notional
20251128,2686.811179139234,2450.508428897977,42857.7219,43060.4276,EUR,2035-03-30,19.748117,20251128,AGRARHEIDLIE,1350000.0000
20252062,2187.948601620349,2037.3129551353031,56454.7160,55286.6232,EUR,2022-06-30,7.000684,DRV-22094919-13,PVSTROMSIKIR,1000000.0000
20252961,438.2262390146395,379.5499598525108,18784.8527,16770.9759,EUR,2029-07-16,14.045174,DRV-15013042-98,VRBURGLENGEN,1000000.0000
20252966,204.67420662499006,173.99101117649437,17411.6854,15275.5034,EUR,2027-04-15,11.791923,DRV-15013042-98,VRBURGLENGEN,1000000.0000
20252972,3.7810215480233436,3.2490082898857904,4125.9486,3582.8160,EUR,2019-01-15,3.545516,DRV-15013042-98,VRBURGLENGEN,1000000.0000
20252984,0.629536135939821,0.5501499816502866,1791.7149,1654.5803,EUR,2017-07-17,2.047912,DRV-15013042-98,VRBURGLENGEN,1000000.0000
20253427,3695.5802619289548,3373.3811308461977,83039.1958,80659.9131,EUR,2029-09-28,14.247775,DRV-22054913-09,EISENMANNVIS,1667000.0000
20259952,2145.4247589932675,1848.3412533000492,27650.5859,25141.6518,EUR,2030-06-28,14.995208,20259952,CESAREALELUD,1700000.0000
20260040,674.2939494119145,562.2302793105804,34252.5359,13375.5492,EUR,2024-06-18,8.969199,DRV-15013743-00,VBNEUSTADTHO,10000000.0000
20262172,5106.763229866834,4640.443078890595,57336.4389,40231.9254,EUR,2025-06-18,9.968514,20262172,SANAKLINISM,10000000.0000
20266682,576.9630455722718,478.4196108773452,40505.4894,19402.7455,EUR,2025-06-19,9.971252,DRV-22124099-09,UINDU4080,10000000.0000
20268249,126.7593889023939,104.34980972646613,5769.0806,548.1788,EUR,2024-06-24,8.985626,DRV-10000334-07,GBKFULDA,2500000.0000
20268783,6143.011573247985,5248.448448275243,49952.0393,45524.4004,EUR,2035-06-29,19.997262,DRV-22108440-13,AVRKOMMSIN,2955000.0000
20271472,21316.96594753395,21052.0188518064,712457.5554,748922.4082,EUR,2020-06-30,5.002053,20271472,OBKLNNEUMDDF,11567800.0000
20271545,11662.200559142233,11517.251828019442,389775.1174,409724.5127,EUR,2020-06-30,5.002053,20271545,OBLNFRANZSTR,6328575.0000
20271558,14816.911181684502,14632.752804276757,495212.1454,520557.9597,EUR,2020-06-30,5.002053,20271558,OBWIESBADDDF,8040500.0000
20274844,10234.350594172009,8992.349909286133,42873.7736,41431.5236,EUR,2035-06-29,19.997262,20274844,MAXIERNSUKIR,1200000.0000
20280419,6.537327439659635,109.71445505486383,9197.1080,7080.0377,EUR,2025-06-30,10.001368,DRV-20021742-97,VBBONN,1000000.0000
20284861,1179.0092672463325,1033.6774757160345,12972.9108,12395.6424,EUR,2035-06-29,19.997262,20284861,BAUSTGMBHLUD,380000.0000
20285236,1160.5319172973016,1007.7917044867374,16117.9607,14406.1007,EUR,2023-12-01,8.421629,DRV-22061492-09,KIESELBAUESS,800000.0000
20287725,87.69659684776727,80.86837663747838,11699.8389,7753.0813,EUR,2023-06-26,7.989048,DRV-20000124-00,SKBKARLSRUHE,2000000.0000
20289090,581.8786343962707,515.0854899063899,21036.0535,14664.6526,EUR,2027-06-28,11.994524,DRV-20000197-04,VBSCHOPFHEIM,3000000.0000
20289424,21521.101213356917,19489.70148711708,382994.9287,310539.2656,EUR,2020-06-30,5.002053,20289424,DEUJAPCENDDF,71000000.0000
20289489,9260.962026295369,8856.707847449328,19239.0924,25107.1984,EUR,2035-12-31,20.503764,DRV-20000195-03,VBRHEINWEHRA,5770000.0000
20289516,6086.064834915317,5849.916973965906,20382.4797,23675.1231,EUR,2034-09-29,19.249828,DRV-20000195-03,VBRHEINWEHRA,6000000.0000
20290332,6.233607425335047,103.14523043415988,5219.9525,3107.6075,EUR,2025-06-30,10.001368,DRV-20021742-97,VBBONN,1000000.0000
20296092,5049.417775525014,4197.433524567245,54693.8721,48704.8001,EUR,2025-05-30,9.916495,20296092,VSLOBJGESBLN,3010000.0000
20296127,3445.4027614893043,2861.2295465662432,35791.2034,31699.5802,EUR,2025-05-30,9.916495,20296127,VSLOBJGESBLN,2040000.0000
20297409,867.6352572647307,1343.705008731775,4305.3133,2114.9860,EUR,2020-05-08,4.856947,DRV-22120677-09,FSKAGNDXBASL,2000000.0000
20298901,32771.44449658973,28365.487861618443,261922.8870,233307.9490,EUR,2022-05-31,6.918548,20298901,HISTRPROIILU,28137696.0000
20298971,2074.163670616783,1843.4080391051752,14397.0881,13964.4964,EUR,2035-06-29,19.997262,20298971,RONESVENMAL,300000.0000
20303321,259.0133359416282,233.60540439508117,4817.7283,3797.7967,EUR,2020-05-29,4.914442,20303321,OPTIBAVMCH,945250.0000
20303818,2301.7264565054543,2436.67524352622,49707.3181,35330.7014,EUR,2030-07-01,15.003422,DRV-20000189-00,VBOFFENBURG,5000000.0000
20303858,36.10047957421658,67.02962339018111,707.6710,4499.0908,EUR,2019-07-01,4.002737,DRV-20000189-00,VBOFFENBURG,5000000.0000
208,223.32598662272895,232.72248803792252,353568.3890,373250.2495,EUR,2024-09-30,9.253935,DRV-21022643-94,DENKLINGGDE,1069296.4100
2182856,13.681150771735776,13.662604958150279,112009.4874,112002.3587,EUR,2016-03-07,0.687200,DRV-20021774-94,VRBAYREUTH,3000000.0000
2327812,552.2720682091784,580.9114212699734,25787.9990,28678.2798,EUR,2019-09-30,4.251882,DRV-22011007-05,PRINZVWSUE,304512.7300
2596839,1.261113190440535,1.23414521872929,87871.1050,87871.2744,EUR,2015-07-30,0.082135,DRV-20009507-01,VBNUERTINGEN,2500000.0000
2665101,1825.670374506205,1789.4227030177062,297610.3784,295796.5574,EUR,2022-09-30,7.252566,DRV-15013367-05,HRSCHMIDOFF,2352936.1300
2744563,3.3923838589248487,3.3205410600492575,81010.3196,81010.7236,EUR,2015-09-30,0.251882,DRV-20009507-01,VBNUERTINGEN,2500000.0000
2804448,3.381914400056808,3.3102933199657762,80760.3083,80760.7111,EUR,2015-09-30,0.251882,DRV-20009507-01,VBNUERTINGEN,2500000.0000
2811382,5533.524648065501,5513.250019285294,326833.8864,326167.8277,EUR,2017-09-01,2.173853,DRV-22012923-05,DANNERSTGMCH,3686682.2600
2822591,3.3740623059055,3.3026075149033938,80572.7999,80573.2017,EUR,2015-09-30,0.251882,DRV-20009507-01,VBNUERTINGEN,2500000.0000
2824146,0.001745015881453443,0.005235055224073749,7076.8382,7076.8716,EUR,2015-07-01,0.002737,DRV-10000010-99,VRHERSROTENB,2491835.0000
2826827,5.929287037536235,5.797239871393381,82744.2980,82744.3089,EUR,2015-11-30,0.418891,DRV-20009507-01,VBNUERTINGEN,2500000.0000
2859001,0.2018978036175304,0.20189761948293128,32752.1902,32752.2993,EUR,2015-07-13,0.035592,DRV-20000230-05,RBKAISERSTUH,1000000.0000
2930250,4.869567394203169,4.7647083454307255,83583.4718,83583.5747,EUR,2015-10-30,0.334017,DRV-20009507-01,VBNUERTINGEN,2500000.0000
2975910,4.971517870281652,4.86446346634203,85333.3961,85333.5012,EUR,2015-10-30,0.334017,DRV-20009507-01,VBNUERTINGEN,2500000.0000
3005501,267.096756298433,267.3412995935366,657231.2064,657058.4478,EUR,2015-08-25,0.153319,DRV-20019320-04,LDSPKOLDENBG,10000000.0000
3039900,2.992026623234454,2.9919674762532584,79837.2780,79837.5874,EUR,2015-09-08,0.191649,DRV-20019902-11,VRFREISING,2500000.0000
3069167,44.39298586794859,44.39319441874548,484069.0715,484068.7743,EUR,2015-12-21,0.476386,DRV-20009496-00,VBLUDWIGSBUR,15000000.0000
3073100,659.7710856372172,714.1692709681587,-482879.6601,-478108.9026,EUR,2015-09-20,0.224503,3073100,HYPONOELBSTP,2000000.0000
3075257,6.650060726362421,6.680964713570195,3541.1270,5899.5758,EUR,2016-03-30,0.750171,DRV-21040911-04,WIESENHOFBOG,225000.0000
3087297,7.822640403637725,8.517380574332199,6869.4891,9553.0364,EUR,2016-06-30,1.002053,DRV-21055346-02,ENGELHDRNOER,290000.0000
3137107,22.41080537607184,22.4105726418836,6991.1583,6991.1627,EUR,2015-11-16,0.380561,DRV-21062992-05,GKTOZWSTARGB,250000.0000
3164793,0.5803290253732385,0.7601425233835474,72192.7163,72192.8325,EUR,2015-07-20,0.054757,DRV-20000167-97,VBKARLSRUHE,2000000.0000
3181316,6.142522648012914,6.0370252672323,38677.7093,38860.8866,CHF,2015-10-23,0.314852,DRV-12005549-97,KRSPKESSLING,1486097.4172
3192521,7.049556261001206,6.886558885071153,83170.1154,80983.5003,EUR,2015-12-30,0.501026,DRV-20009507-01,VBNUERTINGEN,2500000.0000
3222778,0.0,0.0,-107112.6063,-107102.6860,EUR,2015-11-04,0.347707,DRV-00003368-00,WARBHYBKHBG,3000000.0000
3235505,7.64697927538173,7.470211219847009,90218.4656,88031.8439,EUR,2015-12-30,0.501026,DRV-20009507-01,VBNUERTINGEN,2500000.0000
3251207,0.0,0.0,-254871.1286,-254828.3364,EUR,2015-11-16,0.380561,DRV-00003368-00,WARBHYBKHBG,7000000.0000
3279189,0.0,0.0,-71680.4975,-71665.2073,EUR,2015-11-23,0.399726,DRV-00003368-00,WARBHYBKHBG,2000000.0000
3288540,70.91117479046827,67.5031614829923,120780.5882,120163.8943,EUR,2019-11-29,4.416153,DRV-15013854-01,VBPADERBORN,644227.7700
3351445,22.599313361621476,22.835196992209504,92717.3075,92599.5239,EUR,2017-03-23,1.730321,DRV-15013768-09,VBBREMEN,1344000.0000
3352529,373.6603987601277,373.64708985226537,96196.0077,95931.0662,EUR,2015-09-30,0.251882,3352529,FUERSTJOADON,5000000.0000
3355271,1.0359294325403505,1.4155628148827193,180369.7379,180370.3592,EUR,2015-07-15,0.041067,DRV-20000167-97,VBKARLSRUHE,5000000.0000
3372559,12.670703441777789,12.654980140833688,138992.3159,138940.5720,EUR,2015-12-21,0.476386,DRV-20000254-00,VBGLANMUENCH,4000000.0000
3379269,1853.3802032902852,2007.0312671383672,107195.8177,120271.7257,EUR,2017-09-29,2.250513,3379269,ROMAKPETMCH,1332815.9600
3387381,49.81855938960904,61.85788243139841,709636.1867,708395.8928,EUR,2016-12-30,1.503080,DRV-20007517-01,INVBKBRANPDM,10000000.0000
3387772,86.33649038288249,86.6319319203764,31469.8855,37002.1791,EUR,2015-12-31,0.503764,DRV-22016037-05,HOLYAGMET,1729316.0000
3387804,66.24202860659793,66.46871011622602,14253.1305,16758.7856,EUR,2015-12-31,0.503764,DRV-21010805-05,HOLYGVGMET,783230.0000
3393688,0.0,0.0,-172731.1693,-172681.8643,EUR,2016-01-29,0.583162,DRV-20000032-01,VBMOSBACH,5000000.0000
3715479,2078.3942772246864,2048.20982052889,82154.4126,81771.3848,EUR,2021-01-18,5.555099,DRV-22016391-06,SCHEMPPIMMO,800000.0000
3717168,5470.6812588659495,5319.61439878323,878399.3357,870761.9385,USD,2020-02-28,4.665297,3717168,GULFPOWBANG,10765580.2137
3760140,0.0,0.0,-527534.6457,-527387.3417,EUR,2016-01-25,0.572210,DRV-00003368-00,WARBHYBKHBG,15000000.0000
3771375,7.52340801157009,7.343325635515135,182485.1137,182486.0330,EUR,2015-10-01,0.254620,DRV-20000167-97,VBKARLSRUHE,5000000.0000
3807147,10.750791745467337,10.496476840296143,187033.2489,187002.6796,EUR,2015-11-16,0.380561,DRV-20000167-97,VBKARLSRUHE,5000000.0000
386246,0.3391557165695906,0.339149645144368,19835.5079,19835.5443,EUR,2015-10-13,0.287474,386246,MAGDEBGSTADT,575549.6200
386421,0.33620347503550463,0.3361974564600853,19662.8462,19662.8822,EUR,2015-10-13,0.287474,386421,MAGDEBGSTADT,575549.5600
3884258,29.72207645332347,29.59951891751804,18828.5023,18794.8364,EUR,2018-01-30,2.587268,DRV-21019594-06,DIANAKLINBEV,340879.4300
3889379,633.9143053377389,708.3533679896038,151693.0726,167891.3272,EUR,2017-12-29,2.499657,DRV-22017107-06,EVANGSTIAHBG,1687500.0000
3889408,620.070976201995,692.8269839970167,148445.3222,164294.9378,EUR,2017-12-29,2.499657,DRV-22017107-06,EVANGSTIAHBG,1687500.0000
3890172,170.39304949977432,170.79314995807033,19786.5004,34593.9881,EUR,2016-02-29,0.668035,DRV-22017237-06,MGIMMOBVIL,795000.0000
3913135,110495.64329316895,107679.26876735777,38523713.7242,38247828.3409,EUR,2016-02-27,0.662559,DRV-20007517-01,INVBKBRANPDM,126572655.2000
3916944,65.23799937319724,70.33654572565331,524277.4563,572019.9996,EUR,2018-07-02,3.006160,3916944,LANDKGIESSEN,4530126.4000
3916981,8.165707541224986,9.325487409134816,84394.0451,112544.6453,EUR,2018-07-02,3.006160,3916981,LANDKGIESSEN,1162939.3500
3946222,160.40754710720387,160.58546405091946,41177.2813,45971.3186,EUR,2016-03-31,0.752908,DRV-22016037-05,HOLYAGMET,1424416.0000
3968651,92.01043841762039,92.15690640503877,484238.8825,483967.8574,EUR,2015-12-08,0.440793,DRV-21021367-06,FLUGHGESMCH,25000000.0000
3978437,16.561456982955125,16.548442684850592,385400.7086,384871.7981,EUR,2015-09-30,0.251882,DRV-20000141-05,VBBRETTEN,10000000.0000
4037494,24.889344938466728,24.889058869867814,9291.5609,9291.5932,EUR,2015-08-31,0.169746,DRV-22019468-06,BJAEGERMAN,458000.0000
4043661,0.0,0.0,-601503.6506,-597419.2354,EUR,2020-12-31,5.505817,DRV-20021742-97,VBBONN,2750000.0000
4043687,0.0,0.0,-499308.6419,-496183.4636,EUR,2020-09-30,5.253935,DRV-20021742-97,VBBONN,2250000.0000
4053429,802.2261281046626,795.7350970190482,39210.8724,39100.6782,EUR,2019-10-02,4.257357,DRV-22019249-06,EHELPONGRATZ,398076.9231
4070017,430917.48617738875,406479.0154970355,13015599.5974,12971333.5493,EUR,2016-04-07,0.772073,DRV-20019806-00,KRSPKSAARLOU,25000000.0000
4070057,0.0,0.0,-1010412.0448,-1010086.9333,EUR,2016-04-11,0.783025,DRV-20019806-00,KRSPKSAARLOU,25000000.0000
4081672,1.4621707214219786,1.4621411304161975,894.8436,894.8481,EUR,2015-09-30,0.251882,DRV-21041505-06,SALZBRUEKRIT,43875.0000
4126745,12.53288020212661,12.481145467473711,209064.7746,209065.0469,EUR,2015-10-28,0.328542,DRV-20009511-96,VBREUTLINGEN,5000000.0000
4126786,30.247082231882914,30.13623879839165,207752.6981,207703.6003,EUR,2016-04-28,0.829568,DRV-20009511-96,VBREUTLINGEN,5000000.0000
4135040,20.679248953317597,23.588615608832292,13606.5158,16312.3923,EUR,2017-12-29,2.499657,DRV-22019349-06,PAPIERLHMWOR,215000.0000
4135963,0.0,0.0,-208290.1253,-208203.9919,EUR,2016-05-03,0.843258,DRV-10000064-99,VBDREIEICH,5000000.0000
4135992,587.9603660240141,571.2974414263844,570280.2167,566367.0936,EUR,2021-05-03,5.842573,DRV-10000064-99,VBDREIEICH,2500000.0000
4136042,29.503680339644255,29.50140207971414,210283.5657,210197.4147,EUR,2016-05-03,0.843258,DRV-20000071-00,SKBHARDT,5000000.0000
4136046,2393.6718156890106,2267.267543174938,870976.0469,864370.7216,EUR,2026-05-04,10.844626,DRV-10000064-99,VBDREIEICH,2500000.0000
4136535,10.89964696623367,10.645683307317565,128861.6552,128836.4910,EUR,2016-01-04,0.514715,DRV-20000167-97,VBKARLSRUHE,3000000.0000
4146476,22.491890397373492,21.96491136287744,86636.7456,86512.8400,EUR,2017-05-05,1.848049,DRV-20009461-99,VBBACKNANG,1000000.0000
4146508,53.021244194047036,51.41828221652653,130584.8740,130236.7457,EUR,2018-05-07,2.852840,DRV-20009461-99,VBBACKNANG,1000000.0000
4175011,17.574688206807707,19.18829447287888,128058.5830,127999.1731,EUR,2016-05-16,0.878850,DRV-20000167-97,VBKARLSRUHE,3000000.0000
4183842,1957.9216322558689,2017.2470285500478,144076.2434,151437.1641,EUR,2017-03-31,1.752224,DRV-21010805-05,HOLYGVGMET,1865170.0000
4196293,229.67805248204738,229.37548178829869,19352.3834,19337.4637,EUR,2017-08-15,2.127310,4196293,STADTBADFRIE,300000.0000
4196391,6621.115630777248,6427.820687649242,160761.0049,159760.2431,EUR,2024-03-15,8.709103,4196391,STADTBADFRIE,680000.0000
4196552,5063.511181513309,5150.264345353947,128600.8856,141998.0095,EUR,2022-12-30,7.501711,4196552,STADTBADFRIE,625000.0000
4196615,2531.7551081703186,2575.1317284544734,64300.4431,70999.0101,EUR,2022-12-30,7.501711,4196615,STADTBADFRIE,312500.0000
4228151,2.877073655727793,2.8071356884454435,23952.0766,23931.8750,EUR,2017-03-31,1.752224,DRV-15012818-07,RBBUCHKAUFBE,400000.0000
4232748,18380.761518869247,17898.355872325,1375202.2209,1413649.1529,EUR,2016-05-29,0.914442,DRV-12005549-97,KRSPKESSLING,4106000.0000
4250715,0.0,0.0,-20754.4655,-20743.0897,EUR,2016-06-01,0.922655,DRV-20009460-96,VBALTSHAUSEN,500000.0000
4312616,564.6786627655512,546.328555703556,463186.1280,459925.2298,EUR,2021-06-28,5.995893,DRV-20000250-00,RBSUEDLWEINS,2000000.0000
4325677,364.17487848197504,364.46364171392764,2155065.8096,2153546.3917,EUR,2016-06-29,0.999315,DRV-15013073-95,LIGABKREG,50000000.0000
4407926,18.26445250186967,17.732132330922262,169325.5805,169289.6783,EUR,2016-08-31,1.171800,DRV-20009507-01,VBNUERTINGEN,2000000.0000
4412095,127.2522021273305,132.77312300260323,57151.3230,85399.9911,EUR,2016-06-30,1.002053,DRV-22021055-06,EUROPACKWOE,2034483.7500
4455914,13.301564127061612,13.301411243978478,435067.8206,435069.3305,EUR,2015-08-31,0.169746,DRV-11001186-08,RVMILTENBERG,10000000.0000
4468021,43.43672366126788,46.32978064640008,4904.5504,6844.7703,EUR,2016-09-30,1.253935,DRV-22008497-06,GOASCHGM,151515.1515
4504477,0.48913739746801455,0.4891357458031154,42207.4937,42207.5670,EUR,2015-07-24,0.065708,DRV-10000304-99,VBWESTSAARLO,1000000.0000
4506038,611.3310578794269,694.3677198701171,42744.6511,56989.7716,EUR,2016-12-30,1.503080,DRV-22021179-06,BBLOCHSTO,667944.0600
4511483,679.6077179118383,686.5117079628986,48507.9427,48460.5114,EUR,2017-03-21,1.724845,DRV-12039102-06,ZOLLERFRN,534000.0000
4524897,0.0,0.0,-207928.1724,-207928.0890,EUR,2015-12-15,0.459958,DRV-10000326-95,EVKRGENKAS,5000000.0000
4538368,48.95120343866787,57.716650649201014,14274.4011,18363.1437,EUR,2017-03-30,1.749486,DRV-21040911-04,WIESENHOFBOG,350000.0000
4540345,747.4797198838243,743.6307122663344,38491.5047,38416.9688,EUR,2018-02-15,2.631074,4540345,STMARKGROENI,322000.0000
4540370,225.8404803796745,225.44647040752363,13418.3459,13399.4756,EUR,2017-06-29,1.998631,4540370,STMARKGROENI,175000.0000
4543070,7698.920444024772,8778.151362591327,12988808.6415,12916900.0944,EUR,2023-12-29,8.498288,DRV-20007517-01,INVBKBRANPDM,63476397.8800
4556685,2335.822737917319,2133.3674085791185,268640.6669,266856.7870,EUR,2026-07-31,11.085557,DRV-22022735-06,STADTWERESCH,1314285.6800
4581705,59.10123567704441,66.17896389839629,43142.2487,53884.0017,EUR,2016-06-30,1.002053,4581705,SANNERBENS,1000000.0000
4589741,2604.3454707216974,2502.241211364824,2249047.4187,2233324.5110,EUR,2021-05-11,5.864476,DRV-00005223-00,BABEAMBKKARL,10000000.0000
4668660,0.0,0.0,-198909.8463,-238468.2509,EUR,2016-09-30,1.253935,DRV-20000032-01,VBMOSBACH,4000000.0000
4701840,23.079805593766547,27.80675401964714,202092.5516,202020.5610,EUR,2016-09-30,1.253935,DRV-20009507-01,VBNUERTINGEN,2500000.0000
4740158,1397.0322432268758,1444.2268580206244,128929.3598,137346.5052,EUR,2016-10-31,1.338809,DRV-22029325-07,AWOUNTFWUE,2043586.3900
4740187,212.5872098385958,220.71284437388144,20889.3649,22356.5598,EUR,2016-09-30,1.253935,DRV-22029325-07,AWOUNTFWUE,386297.5970
4771123,12.735681826134359,14.221265836317015,23697.4512,31600.0412,EUR,2016-09-30,1.253935,DRV-21050849-99,DESSWAABDESS,805284.6500
4776071,465.98859138392646,466.68831147540266,41944.8752,41901.8688,EUR,2016-09-28,1.248459,DRV-22023764-06,FUTIMMREILAU,800000.0000
4788762,33.59739199373233,32.535177315521395,232633.9944,232544.8163,EUR,2016-10-03,1.262149,DRV-20000215-00,VBWIESLOCH,3000000.0000
4818227,0.0,0.0,-399369.0272,-399109.3159,EUR,2016-10-11,1.284052,DRV-10000326-95,EVKRGENKAS,5000000.0000
4871523,12.063093751614995,11.71520492473844,80603.9290,80567.4353,EUR,2016-10-31,1.338809,DRV-20009507-01,VBNUERTINGEN,1000000.0000
4871750,0.0,0.0,-808037.1734,-807685.0409,EUR,2016-10-24,1.319644,DRV-10000326-95,EVKRGENKAS,10000000.0000
4884099,0.0,0.0,-405500.6070,-405324.0742,EUR,2016-10-26,1.325119,DRV-10000326-95,EVKRGENKAS,5000000.0000
4889634,142.62269458000551,142.68776803304482,814725.3420,814369.8758,EUR,2016-10-27,1.327857,DRV-15012888-00,GBKMINDELHEI,10000000.0000
4898316,0.0,0.0,-810384.2908,-810014.4005,EUR,2016-11-02,1.344284,DRV-10000326-95,EVKRGENKAS,10000000.0000
4904487,151.50650185214994,167.7372532977808,52366.4740,69847.7484,EUR,2016-12-30,1.503080,DRV-21021462-00,RHGNORDHAN,1500000.0000
4907343,298.9208756908043,296.5249922351129,1979567.3042,1978647.2119,EUR,2016-11-01,1.341546,DRV-20019805-03,SPARBKMCH,25000000.0000
4917999,6102.363777668505,5924.556251927533,1136831.8453,1124841.3605,USD,2021-10-15,6.294318,4917999,AUTONAPONYK,9100327.1389
4919728,2642.0613507688495,2645.144725893492,240081.3989,239862.5647,EUR,2016-10-31,1.338809,DRV-22023928-06,SECHSTENOBRA,4162220.1700
4934091,3842.5562964821725,3734.7568499187564,710801.6970,703431.4838,USD,2021-10-15,6.294318,4934091,AUTOHARDANYK,5493452.0783
4959078,1.9711256789407872,1.5219673602155945,99866.8074,99867.1540,EUR,2015-08-31,0.169746,DRV-15013770-05,VBLOHNE,2500000.0000
4965724,303.10036171443073,303.3963674867538,24584.6060,24569.0654,EUR,2017-01-02,1.511293,DRV-22024992-06,WILDBDIETKEM,300000.0000
4979272,0.0,0.0,2571349.4629,2541196.1647,USD,2015-12-07,0.438056,4979272,CONWAYACCNYK,17768206.3022
4981015,43.46399551232479,43.502792550138686,14969.6658,14958.7596,EUR,2017-01-31,1.590691,DRV-21040911-04,GEFLUEGELMOE,385000.0000
5002241,946.0920439623586,1015.4462455998078,69754.5391,95669.4547,EUR,2016-10-31,1.338809,5002241,GEMMEINHARD,1351059.3900
5011914,5094.0723581837565,5139.41554555014,582603.7742,582006.4360,EUR,2016-11-24,1.404517,DRV-20001481-02,HERRENKNALL,10000000.0000
5025920,42.268408332248036,41.25010972379122,275321.0183,275165.2649,EUR,2016-05-30,0.917180,DRV-20000167-97,VBKARLSRUHE,7000000.0000
5060521,29.837555801800523,29.837384467738524,387877.3968,387877.3514,EUR,2015-12-07,0.438056,DRV-15013766-01,RVAURICH,10000000.0000
5067895,132.01416174035117,169.4845573708225,780557.6488,1562885.9428,EUR,2016-06-30,1.002053,DRV-11001186-08,RVMILTENBERG,20000000.0000
5072933,61.79207195585235,59.857167146173325,388771.9869,388455.1820,EUR,2016-12-07,1.440109,DRV-20000215-00,VBWIESLOCH,5000000.0000
5072966,61.79207195585235,59.857167146173325,388771.9869,388455.1820,EUR,2016-12-07,1.440109,DRV-20000215-00,VBWIESLOCH,5000000.0000
5086624,388.1563876072758,435.42579280662346,30673.3941,35786.8590,EUR,2016-12-30,1.503080,DRV-22025418-06,MMOENTMAMEM,500000.0000
5095023,67.37280239473277,67.28454785185748,397887.7810,397564.1984,EUR,2016-12-13,1.456536,DRV-20000071-00,SKBHARDT,5000000.0000
5105327,20.816858045560735,24.062895796756838,24610.5313,32592.4640,EUR,2016-12-30,1.503080,DRV-22025390-06,BLAUROCKSLZ,400000.0000
5119866,1018.104864933121,993.6192572608256,265556.2638,274651.3383,EUR,2032-12-31,17.505817,DRV-20000264-00,VBPIRMASENS,1071410.5769
5142129,11169.15281975716,10658.696020192347,205505.7954,204050.6915,EUR,2031-07-30,16.082135,5142129,SOODENASTADT,746333.0000
5142422,15482.516687131912,14985.256878935756,263106.3981,270828.9432,EUR,2033-06-30,18.001368,5142422,SOODENASTADT,917287.8100
5142503,9629.52289360113,9159.676326219453,161929.8881,160861.2169,EUR,2033-10-31,18.338124,5142503,SOODENASTADT,538760.5200
5142578,9881.47821144168,9620.99058829818,184913.4615,190934.1412,EUR,2030-12-31,15.504449,5142578,SOODENASTADT,703132.4400
5147140,5407.378223195374,5613.743482794325,263224.2708,303221.9398,EUR,2022-01-31,6.590006,DRV-21045386-06,SASCHVERWSEN,1931034.4828
5150899,2967.150481139334,3421.3507719473514,548712.7166,646661.8475,EUR,2016-12-30,1.503080,DRV-21030550-06,GLOBUSGRDSWN,9562500.0000
5151562,0.0,0.0,176768.2491,174595.8509,USD,2015-12-07,0.438056,5151562,CONWAYACCNYK,1192997.5761
5152705,51.504887103931246,51.54391872934671,405846.1851,405730.5199,EUR,2016-09-15,1.212867,DRV-20020207-03,VBREGENSBURG,5000000.0000
5464741,0.0,0.0,-419517.6598,-419163.4411,EUR,2017-01-10,1.533196,DRV-10000326-95,EVKRGENKAS,5000000.0000
5465382,149.90519731373294,154.93009050440673,12429.3342,13383.0282,EUR,2017-09-29,2.250513,DRV-22026121-07,LANGGEOLEI,236320.0000
5493,1.031416082630621,1.0311065947512417,-8439419.0061,-8412889.1954,EUR,2019-09-09,4.194387,5493,MELYINGBLDN,30000000.0000
5508738,322.5716495420388,351.5101470618911,24195.6780,29533.5654,EUR,2017-09-29,2.250513,DRV-22017169-06,ENDERSKGRSKH,450000.0000
5508764,0.0,0.0,-1336545.7243,-1335518.8436,EUR,2016-12-16,1.464750,DRV-00004599-03,NORISBKNBG,15700000.0000
5515423,16.173806418234687,18.314909761051876,344377.8163,344380.6648,EUR,2015-10-19,0.303901,DRV-15013743-00,VBNEUSTADTHO,8000000.0000
5580098,0.10954949749411852,0.0,-874405.2367,-873719.9448,EUR,2017-01-30,1.587953,DRV-21037433-04,OSTSEESPKRO,10000000.0000
5590199,0.0,0.0,-422580.5189,-422235.5354,EUR,2017-01-31,1.590691,DRV-00003368-00,WARBHYBKHBG,5000000.0000
5623635,1209.607877750116,1216.5495049402239,94881.7356,94809.8325,EUR,2017-02-01,1.593429,DRV-22027972-07,FISCHERCGBDV,1110000.0000
5627109,679.0920232392006,667.5472458009566,1884170.0306,1879817.8408,EUR,2018-02-07,2.609171,DRV-20019805-03,SPARBKMCH,15000000.0000
5627172,914.1732044672395,891.8906971117518,1639318.8154,1633017.6702,EUR,2019-02-07,3.608487,DRV-20019805-03,SPARBKMCH,10000000.0000
5689261,2894.1253080566717,2768.6968175098336,1941998.9013,1928171.2647,EUR,2022-02-21,6.647501,DRV-00005223-00,BABEAMBKKARL,7500000.0000
5734254,1356.107027000492,1322.6651208580736,2423768.8209,2413952.2751,EUR,2019-02-28,3.665982,DRV-20019805-03,SPARBKMCH,15000000.0000
5734327,451.6555139090774,443.90902485740475,1241220.7948,1238174.0638,EUR,2018-02-28,2.666666,DRV-20019805-03,SPARBKMCH,10000000.0000
5748021,3413.389063268605,3403.413257713672,210538.8240,210176.5908,EUR,2017-07-31,2.086242,DRV-22023927-06,FUENFTENOBRA,2355981.1400
5750108,801.2194591448462,800.3358608137297,48765.5749,48707.1467,EUR,2017-04-28,1.828884,5750108,DINKELATHGEI,555558.3300
